hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
247076414303491,8,2.0,1,4,2,401,4011,1,1,36,35620,81,1.0,1.0,1.0,7,1,72,2.0,1,39,1,,1,1,1,1,2,166,166,166,4,0,15,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,19023.8598,4713.3067,0,0,,,0,0,2259,1,1.0,,,,,,4690.5147,,,-1,,,,,,,288387.0,2015,667,664,0,0,0,0,0,12.0,,,2015,1.0,1,8,2,401,4011,1,36,35620,81,1.0,1.0,1.0,7,1,73,2.0,1,39,1,,1,1,1,2,166,166,166,4,0,15,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12565.4806,3113.3518,0,0,,,0,0,15367,1,1.0,,,,,,3124.1592,,,-1,,,,,,,285892.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
247076414303491,8,2.0,1,4,2,401,4011,1,1,36,35620,81,1.0,1.0,1.0,7,3,67,1.0,2,42,1,,2,1,2,1,2,166,166,166,4,0,15,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11350.6345,2853.2987,0,0,,,0,0,2259,2,,,3.0,,,,2843.4635,,,-1,,,,,,,288388.0,2015,667,664,0,0,0,0,0,14.0,,,2015,1.0,1,8,2,401,4011,1,36,35620,81,1.0,1.0,1.0,7,3,68,1.0,2,42,1,,1,2,1,2,166,166,166,4,0,15,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12552.1101,3124.2928,0,0,,,0,0,15367,2,,,3.0,,,,3119.4752,,,-1,,,,,,,285893.0,2016,679,664,0,0,0,0,0,14.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
263476170206736,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,1,74,,2,36,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12152.5668,3054.8868,0,0,,,0,0,45106,1,,,,,,,3044.3568,,,-1,,,,,,,288390.0,2015,667,664,0,0,0,0,0,10.0,,,2015,2.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,1,76,,2,36,1,,1,1,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12927.9501,3217.8415,0,0,,,0,0,15094,1,,,,,,,3212.8797,,,-1,,,,,,,285903.0,2016,679,664,0,0,0,0,0,10.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
263476170206736,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,4,41,,2,39,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14109.1725,3607.2187,0,0,,,0,0,45106,2,2.0,8.0,,,,,3547.2268,,,-1,,,,,1.0,,288391.0,2015,667,664,0,0,0,0,0,12.0,,,2015,2.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,4,42,,2,39,1,,1,3,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12656.7605,3269.5708,0,0,,,0,0,15094,2,2.0,8.0,,,,,3282.8317,,,-1,,,,,1.0,,285904.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
286358201443307,8,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,2,76,,2,40,1,2.0,1,0,0,7,2,57,73,73,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12690.4852,3304.4383,0,0,,,0,0,2190,1,,,3.0,,,,3179.1114,,,-1,,,,,,,288397.0,2015,667,664,0,0,0,0,0,14.0,,,2015,1.0,7,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,2,78,,2,40,1,2.0,0,0,7,2,57,73,73,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12742.3973,3154.7108,0,0,,,0,0,1906,1,,,1.0,,,,3166.7658,,,-1,,,,,,,285914.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
302332711610825,8,1.0,7,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,2,40,,2,44,4,,1,0,0,7,2,57,207,207,1,0,0,1.0,1.0,,-4.0,,25.0,,,23.0,,,7.0,5.0,0.0,1,2.0,,1.0,4000.0,1200.0,2.0,2.0,2.0,,,12608.2851,3199.4148,0,0,0.0,0.0,0,0,2102,1,,,,,,,3202.105,7890.0,2340.0,-1,,,,,,,288404.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,1.0,7,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,2,41,,2,44,4,,0,0,7,2,57,207,207,1,0,0,1.0,1.0,,30.0,,30.0,,,23.0,,,7.0,4.0,0.0,1,2.0,,1.0,4000.0,1200.0,2.0,2.0,2.0,,,12453.1614,3142.6157,0,0,0.0,0.0,0,0,15089,1,,,,,,,3144.9688,7890.0,2340.0,-1,,,,,,,285932.0,2016,679,664,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
307006839305891,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,1,29,,2,40,2,,1,1,1,7,2,333,333,333,5,0,19,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12206.8486,2919.6241,1,1,,,0,0,2117,1,,,3.0,,,,3016.0303,,,-1,,,,,,,288424.0,2015,667,664,1,0,0,0,1,14.0,,,2015,1.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,1,29,,2,40,2,,1,1,7,2,333,333,333,5,0,19,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10029.2421,3026.3799,2,1,,,0,0,50847,1,,,3.0,,,,2753.5479,,,-1,,,,,,,285939.0,2016,679,664,0,1,0,0,1,14.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
307006839305891,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,4,34,,1,40,2,,4,1,3,7,2,333,333,333,5,0,19,2.0,1.0,,25.0,,25.0,,,14.0,,,6.0,7.0,0.0,2,,,,,,,,2.0,,,14681.2044,4671.9059,1,1,,,0,0,2117,4,,,3.0,,,,4654.696,770.0,6260.0,-1,,,,,1.0,,288426.0,2015,667,664,1,0,0,0,1,14.0,19.0,4.0,2015,1.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,4,34,,1,40,2,,1,3,7,2,333,333,333,5,0,19,2.0,4.0,,,,,,,,52.0,2.0,11.0,7.0,0.0,2,,,,,,,,2.0,,,15467.4284,4383.422,2,1,,,0,0,50847,4,,,1.0,,,,4119.2837,770.0,6260.0,-1,,,,,1.0,,285941.0,2016,679,664,0,1,0,0,1,12.0,19.0,4.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
307006839305891,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,8,63,2.0,1,39,2,,3,2,1,1,2,333,333,333,5,0,18,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2000.0,769.23,1.0,,,,,16829.409,3777.4692,0,0,0.0,1.0,0,0,2117,3,1.0,,,,,,3854.7664,7680.0,3930.0,-1,,,,,,,288427.0,2015,667,664,0,0,0,0,0,12.0,12.0,38.0,2015,1.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,8,64,2.0,1,39,2,,2,1,1,2,333,333,333,5,0,12,2.0,1.0,,40.0,,52.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1150.0,422.0,1.0,,,,,12307.294,3055.771,0,0,1.0,1.0,0,0,50847,3,1.0,,,,,,3113.3462,7680.0,3930.0,3930,,,,,,,285942.0,2016,679,664,0,0,0,0,0,12.0,12.0,38.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
307006839305891,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,8,65,3.0,2,39,2,,2,2,2,1,2,333,333,333,4,0,10,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11694.1354,2830.9625,0,0,,,0,0,2117,2,1.0,,,,,,2806.9978,,,-1,,,,,,,288428.0,2015,667,664,0,0,0,0,0,12.0,,,2015,1.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,8,67,3.0,2,39,2,,2,2,1,2,333,333,333,4,0,6,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13893.9448,3413.37,0,0,,,0,0,50847,2,1.0,,,,,,3432.9643,,,-1,,,,,,,285943.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
310107853079446,8,1.0,4,4,2,401,4011,1,1,36,15380,0,1.0,1.0,1.0,5,1,80,,2,39,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,,,,12617.2326,3550.6647,0,0,0.0,0.0,0,0,57539,1,1.0,,,,,,3561.3048,5380.0,5240.0,-1,,,,,,,288435.0,2015,667,664,0,0,0,0,0,12.0,17.0,22.0,2015,1.0,4,8,2,401,4011,1,36,15380,0,1.0,1.0,1.0,5,1,80,,2,39,2,,1,1,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,19050.9611,4628.5015,0,0,,,0,0,50811,1,1.0,,,,,,4707.1779,5380.0,5400.0,-1,,,,,,,285950.0,2016,679,664,0,0,0,0,0,12.0,17.0,22.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
310107853079446,8,1.0,4,4,2,401,4011,1,1,36,15380,0,1.0,1.0,1.0,5,5,30,,2,40,2,,2,2,1,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,19082.8086,4268.8218,3,1,,,0,0,57539,2,,,2.0,,,,4714.9211,5380.0,5240.0,-1,,,,,,,288436.0,2015,667,664,0,0,1,0,0,13.0,17.0,22.0,2015,1.0,4,8,2,401,4011,1,36,15380,0,1.0,1.0,1.0,5,5,31,,2,39,2,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,15236.1444,3971.0509,0,0,1.0,1.0,0,0,50811,2,1.0,,,,,,3884.0072,6870.0,5160.0,-1,,,,,,,285953.0,2016,679,664,0,0,0,0,0,12.0,17.0,32.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
310300113071608,8,2.0,1,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,1,67,2.0,2,39,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,21.0,,,7.0,4.0,0.0,1,2.0,,1.0,1300.0,325.0,2.0,2.0,,,,10124.2665,2830.9625,0,0,0.0,0.0,0,0,15644,1,1.0,,,,,,2857.6471,8170.0,3600.0,-1,,,,,,,288439.0,2015,667,664,0,0,0,0,0,12.0,11.0,42.0,2015,2.0,1,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,1,66,2.0,2,39,2,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,8.0,,8.0,,,19.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1500.0,110.0,2.0,2.0,,,,11942.1185,3413.37,0,0,0.0,0.0,0,0,5555,1,1.0,,,,,,3396.7118,9290.0,4230.0,-1,,,,,,,285955.0,2016,679,664,0,0,0,0,0,12.0,14.0,50.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
310600113071602,8,1.0,4,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,1,33,,2,43,7,2.0,2,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,8.0,25.0,,,8.0,,,4.0,4.0,0.0,1,1.0,,1.0,1100.0,250.0,2.0,2.0,2.0,,,25922.4214,6341.4096,0,0,0.0,0.0,0,0,50684,2,,,,,,,6425.2454,5080.0,4520.0,-1,,,,,1.0,,288441.0,2015,667,664,0,0,0,0,0,,15.0,22.0,2015,2.0,4,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,1,34,,2,43,7,2.0,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,538.46,1.0,,2.0,,,20525.9292,5039.13,0,0,0.0,,0,0,66749,2,,,,,,,4988.5176,8980.0,4520.0,-1,,,,,1.0,,285960.0,2016,679,664,0,0,0,0,0,,15.0,48.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
310600113071602,8,1.0,4,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,6,55,,2,39,7,2.0,1,1,4,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,2800.0,1038.46,1.0,,,,,18538.0025,4603.1592,0,0,0.0,0.0,0,0,50684,1,1.0,,,,,,4837.1986,7070.0,5000.0,-1,,,,,,,288442.0,2015,667,664,0,0,0,0,0,12.0,17.0,34.0,2015,2.0,4,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,6,56,,2,39,7,2.0,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,19477.9072,4943.6052,0,0,0.0,,0,0,66749,1,1.0,,,,,,4893.0614,9490.0,5700.0,-1,,,,,,,285961.0,2016,679,664,0,0,0,0,0,12.0,17.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,1,0,recruitment
311700614094688,8,1.0,7,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,14,65,,1,39,2,,2,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11043.8201,3431.2458,0,0,,,0,0,61046,2,2.0,7.0,,,,,3501.4583,770.0,6260.0,-1,,,,,,,288445.0,2015,667,664,0,0,0,0,0,11.0,19.0,4.0,2015,1.0,7,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,14,66,,1,39,2,,0,0,7,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11441.8636,2940.0024,0,0,,,0,0,42425,2,2.0,7.0,,,,,2895.6539,,,-1,,,,,,,285964.0,2016,679,664,0,0,0,0,0,11.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
323900315033640,8,1.0,4,4,2,401,4011,1,1,36,35620,81,1.0,1.0,1.0,7,1,40,,2,39,1,2.0,1,1,1,6,2,73,73,73,2,0,12,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,945.0,550.0,2.0,2.0,2.0,,,14591.1376,3690.9841,3,3,0.0,0.0,0,0,32056,1,1.0,,,,,,3705.6867,5170.0,4760.0,-1,,,,,,,288459.0,2015,667,664,0,0,1,0,0,12.0,16.0,22.0,2015,1.0,4,8,2,401,4011,1,36,35620,81,1.0,1.0,1.0,7,1,41,,2,39,1,2.0,1,1,6,2,73,73,73,2,0,12,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,965.0,289.0,2.0,2.0,2.0,,,12646.4318,3237.68,3,3,0.0,0.0,0,0,30578,1,1.0,,,,,,3193.7781,5170.0,4760.0,-1,,,,,,,285994.0,2016,679,664,0,0,1,0,0,12.0,16.0,22.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
332170816016628,8,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,2,26,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,8.0,3.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,15275.0373,3611.5898,0,0,,,0,0,42821,1,,,,,,,3526.9338,7860.0,2310.0,-1,,,,,,,288464.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,1.0,7,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,2,27,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.0,1.0,,2.0,,,13208.9847,3150.4382,0,0,1.0,,0,42,15219,1,,,,,,,3210.2446,7860.0,2310.0,-1,,,,,,,286009.0,2016,679,664,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
335420219064602,8,2.0,6,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,16,24,,1,43,4,7.0,4,0,0,7,2,57,364,364,1,0,0,2.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,19430.4478,5217.902,0,0,,,0,0,15812,4,,,,,,,5240.0674,7890.0,2340.0,-1,,,,,,,288466.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,1.0,6,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,16,26,,1,43,4,,0,0,7,2,57,364,364,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1980.0,2.0,2.0,2.0,,,13375.7078,3364.6943,0,0,1.0,,42,42,1834,4,,,,,,,3420.3443,8370.0,3600.0,-1,,,,,,,286014.0,2016,679,664,0,0,0,0,0,,11.0,43.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
336240712067676,8,1.0,6,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,2,69,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,4.0,0.0,1,1.0,2.0,2.0,,160.0,2.0,2.0,,,,17013.7345,4322.9373,0,0,1.0,,0,0,42764,1,,,,,,,4299.3116,6990.0,4810.0,-1,4.0,,,,,,288469.0,2015,667,664,0,0,0,0,0,,16.0,33.0,2015,1.0,6,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,2,70,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,19.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,250.0,2.0,2.0,,,,12047.4705,3113.3518,0,0,0.0,,0,0,5587,1,,,,,,,3070.9668,6990.0,4810.0,-1,4.0,,,,,,286016.0,2016,679,664,0,0,0,0,0,,16.0,33.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
336290919036686,8,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,2,26,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,36.0,,38.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,5400.0,1944.0,1.0,,1.0,2.0,2.0,14618.1486,3611.5898,0,0,0.0,0.0,0,0,5957,1,,,,,,,3623.3186,8190.0,3255.0,-1,,,,,,,288470.0,2015,667,664,0,0,0,0,0,,10.0,41.0,2015,1.0,7,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,2,28,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,5800.0,2030.0,2.0,2.0,1.0,2.0,2.0,13208.9847,3150.4382,0,0,0.0,0.0,0,0,50904,1,,,,,,,3210.2446,8190.0,3255.0,-1,,,,,,,286017.0,2016,679,664,0,0,0,0,0,,10.0,41.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
336290919036686,8,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,16,27,,1,44,1,6.0,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,13709.6958,3401.4483,0,0,0.0,,0,0,5957,2,,,,,,,3432.8032,6970.0,120.0,-1,,,,,,,288471.0,2015,667,664,0,0,0,0,0,,1.0,32.0,2015,1.0,7,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,16,27,,1,44,1,6.0,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2211.53,2.0,2.0,2.0,,,16736.2119,4281.7361,0,0,0.0,,0,0,50904,2,,,,,,,4279.6693,6970.0,20.0,-1,,,,,,,286018.0,2016,679,664,0,0,0,0,0,,1.0,32.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
345046837305281,8,1.0,7,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,2,39,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,2.0,,,12500.914,3102.2481,0,0,0.0,,0,0,5958,1,,,,,,,3174.8361,3990.0,2630.0,-1,,,,,,,288477.0,2015,667,664,0,0,0,0,0,,9.0,13.0,2015,1.0,7,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,2,40,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2297.0,2.0,2.0,2.0,,,12937.8031,3269.5708,0,0,1.0,,0,0,58130,1,,,,,,,3267.3621,1680.0,2630.0,-1,,,,,,,286037.0,2016,679,664,0,0,0,0,0,,9.0,16.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
346305001640306,8,1.0,1,4,2,401,4011,1,1,36,35620,85,1.0,1.0,1.0,7,1,58,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,18627.9158,4548.4795,3,2,,,0,0,63345,1,1.0,,,,,,4401.2831,,,-1,,,,,,,288478.0,2015,667,664,0,0,1,0,0,12.0,,,2015,1.0,1,8,2,401,4011,1,36,35620,85,1.0,1.0,1.0,7,1,59,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13168.0349,3054.1603,3,2,,,0,0,19743,1,1.0,,,,,,3105.5954,,,-1,,,,,,,286040.0,2016,679,664,0,0,1,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
350086482303021,8,1.0,7,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,2,62,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,817.3,1.0,,,,,12634.8008,3129.2253,0,0,0.0,,0,0,2109,1,,,,,,,3143.8448,570.0,5240.0,-1,,,,,,,288483.0,2015,667,664,0,0,0,0,0,,17.0,24.0,2015,1.0,7,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,2,63,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,66.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1384.61,2.0,1.0,,,,13856.1163,3469.4619,0,0,0.0,,0,0,30385,1,,,,,,,3496.8929,570.0,5240.0,-1,,,,,,,286051.0,2016,679,664,0,0,0,0,0,,17.0,24.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,1,recruitment
358056600306941,8,1.0,4,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,1,69,,2,35,2,,1,1,1,3,2,324,57,324,3,0,2,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11694.1354,2830.9625,0,0,,,0,0,5921,1,,,,,,,2806.9978,,,-1,,,,,,,288484.0,2015,667,664,0,0,0,0,0,9.0,,,2015,1.0,4,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,1,70,,2,35,2,,1,1,3,2,324,57,324,3,0,2,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13893.9448,3413.37,0,0,,,0,0,1844,1,,,,,,,3432.9643,,,-1,,,,,,,286055.0,2016,679,664,0,0,0,0,0,9.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,0,0,recruitment
